id,name,country,region,wmo,icao,latitude,longitude,elevation,timezone,hourly_start,hourly_end,daily_start,daily_end,monthly_start,monthly_end
5IMJX,Cortez-Montezuma County Airport,US,CO,,KCEZ,37.3071,-108.6264,1803.0,America/Denver,2022-04-23,2023-02-20,2022-04-24,2022-04-25,,
69002,Hunter Ligget / Hunter-Liggett,US,CA,69002,KHGT,35.9935,-121.2367,310.0,America/Los_Angeles,1964-07-15,1997-04-01,1964-07-15,1971-07-31,1964-01-01,1971-01-01
69007,Fort Ord / Blanco,US,CA,69007,KOAR,36.6815,-121.7617,42.0,America/Los_Angeles,1973-01-02,2023-02-20,1983-03-31,2022-04-25,2020-01-01,2022-01-01
69014,Irvine,US,CA,69014,KNZJ,33.6667,-117.7167,119.0,America/Los_Angeles,1989-01-01,1999-06-06,1945-03-01,1998-12-10,1945-01-01,1998-01-01
69015,Twentynine Palms / Sunfair Heights,US,CA,69015,KNXP,34.2962,-116.1622,625.0,America/Los_Angeles,1990-01-02,2023-02-20,1945-05-01,2022-04-24,1945-01-01,2021-01-01
69019,Abilene / Tye,US,TX,69019,KDYS,32.4198,-99.8554,545.0,America/Chicago,1943-12-01,2023-02-20,1943-12-02,2022-04-25,1944-01-01,1996-01-01
69029,Port Aransas / Mustang Beach,US,TX,69029,KRAS,27.8118,-97.0888,2.0,America/Indiana/Tell_City,2006-02-10,2023-02-20,2009-10-10,2022-04-25,2015-01-01,2022-01-01
72004,Stevenson Ranch,US,CA,72004,K3A6,34.37,-118.57,427.0,America/Los_Angeles,2004-02-24,2011-09-04,2004-02-26,2010-08-28,,
72011,Llano,US,TX,72011,KAQO,30.7845,-98.6603,336.0,America/Chicago,2005-01-05,2023-02-20,2005-07-08,2022-04-25,2015-01-01,2022-01-01
72019,Munsing Lakeshore,US,MI,72019,KP53,46.4167,-86.65,187.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-24,2006-01-01,2022-01-01
72034,Frankfort / Elberta,US,MI,72034,KFKS,44.6252,-86.2008,193.0,America/Detroit,2006-01-01,2023-02-20,2006-01-01,2022-04-25,2006-01-01,2022-01-01
72207,Savannah Airport,US,GA,72207,KSAV,32.1167,-81.0333,16.0,America/New_York,1948-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72213,Waycross / Ware County,US,GA,72213,KAYS,31.25,-82.4,46.0,America/New_York,1942-12-01,2023-02-20,1942-12-02,2022-04-25,1944-01-01,2022-01-01
72217,Middle Georgia Regional Airport,US,GA,72217,KMCN,32.6833,-83.15,108.0,America/New_York,1941-10-20,2023-02-20,1941-10-20,2023-02-12,1941-01-01,2022-01-01
72218,Augusta Bush Field,US,GA,72218,KAGS,33.3667,-81.9667,44.0,America/New_York,1948-01-01,2023-02-20,1942-12-01,2023-02-11,1942-01-01,2022-01-01
72225,Fort Benning,US,GA,72225,KLSF,32.3333,-84.8333,71.0,America/New_York,1939-05-01,2023-02-20,1939-05-01,2023-02-12,1939-01-01,2022-01-01
72227,Marietta / Dobbins Air Force Base,US,GA,72227,KMGE,33.9167,-84.5167,326.0,America/New_York,1946-09-01,2023-02-20,1946-09-02,2022-04-24,1946-01-01,2021-01-01
72231,New Orleans Airport,US,LA,72231,KMSY,30.0,-90.0833,2.0,America/Chicago,1945-10-01,2023-02-20,1945-10-01,2023-02-12,1945-01-01,2022-01-01
72232,Boothville,US,LA,,KBVE,29.3333,-89.4,0.0,America/Chicago,1973-01-01,2019-12-02,1965-02-16,2019-12-02,1965-01-01,2019-01-01
72239,Fort Polk,US,LA,72239,KPOE,31.05,-93.1833,101.0,America/Chicago,1962-09-03,2023-02-20,1955-10-27,2022-04-25,1955-01-01,2021-01-01
72240,Lake Charles Regional Airport,US,LA,72240,KLCH,30.2,-93.3833,5.0,America/Chicago,1942-05-02,2023-02-20,1942-05-02,2023-02-12,1942-01-01,2022-01-01
72241,Southeast Texas Rgnl Airport,US,TX,72241,KBPT,30.5833,-94.1333,5.0,America/Chicago,1973-01-01,2023-02-20,1947-10-01,2023-02-12,1947-01-01,2022-01-01
72242,Scholes Field,US,TX,72242,KGLS,29.2667,-94.8667,2.0,America/Chicago,1993-01-01,2023-02-20,1946-08-01,2023-02-12,1946-01-01,2022-01-01
72243,Houston Intercontinental,US,TX,72243,KIAH,30.0,-95.3667,30.0,America/Chicago,1973-01-01,2023-02-20,1969-06-01,2023-02-12,1969-01-01,2022-01-01
72244,Houston / Olcott,US,TX,72244,KEFD,29.6073,-95.1587,10.0,America/Chicago,1941-07-01,2023-02-20,1930-08-01,2023-02-12,1930-01-01,2022-01-01
72247,Longview Gregg County Airport,US,TX,72247,KGGG,32.3833,-94.7167,111.0,America/Chicago,1991-02-04,2023-02-20,1991-02-07,2023-02-12,1991-01-01,2022-01-01
72248,Shreveport Regional Airport,US,LA,72248,KSHV,32.45,-93.0,79.0,America/Chicago,1973-01-01,2023-02-20,1939-07-01,2023-02-11,1939-01-01,2022-01-01
72250,Brownsville/South Padre Is,US,TX,72250,KBRO,25.9,-97.4231,7.0,America/Chicago,1947-01-01,2023-02-20,1898-12-01,2023-02-12,1898-01-01,2022-01-01
72251,Corpus Christi International,US,TX,72251,KCRP,27.7667,-97.0167,13.0,America/Chicago,1946-08-01,2023-02-20,1946-08-01,2023-02-12,1946-01-01,2022-01-01
72252,"Laredo, Laredo International Airport",US,TX,72252,KLRD,27.5333,-99.45,155.0,America/Chicago,2008-11-24,2023-02-20,1965-03-15,2023-02-11,1965-01-01,2022-01-01
72253,San Antonio International  Airport,US,TX,72253,KSAT,29.5333,-98.4667,247.0,America/Chicago,1946-08-14,2023-02-20,1946-08-14,2023-02-12,1946-01-01,2022-01-01
72254,Camp Mabry/Austin City Asos,US,TX,72254,KATT,30.3167,-97.7667,201.0,America/Chicago,2000-01-01,2023-02-20,1938-06-01,2023-02-11,1938-01-01,2022-01-01
72255,Victoria Regional Airport,US,TX,72255,KVCT,28.8667,-96.1,35.0,America/Chicago,1941-11-04,2023-02-20,1941-11-04,2023-02-12,1953-01-01,2022-01-01
72256,Waco Regional Airport,US,TX,72256,KACT,31.6,-97.05,157.0,America/Chicago,1942-05-14,2023-02-20,1941-01-01,2023-02-12,1941-01-01,2022-01-01
72257,"Fort Hood, Hood Aaf Ft Hood",US,TX,72257,KHLR,31.1333,-97.7,282.0,America/Chicago,1960-11-01,2023-02-20,1960-11-01,2022-04-25,1961-01-01,2020-01-01
72258,Dallas / Oldham,US,TX,72258,KDAL,32.8471,-96.8518,148.0,America/Chicago,1946-07-26,2023-02-20,1939-08-01,2023-02-12,1939-01-01,2022-01-01
72259,Dallas/Ft. Worth International  Airport,US,TX,72259,KDFW,32.9,-97.0333,184.0,America/Chicago,1973-01-01,2023-02-20,1948-01-01,2022-04-25,1948-01-01,2022-01-01
72260,"Stephenville, Clark Field Municipal Airport",US,TX,72260,KSEP,32.2167,-98.1833,403.0,America/Chicago,1984-01-01,2023-02-20,1918-05-01,2023-02-11,1918-01-01,2022-01-01
72261,Del Rio International  Airport,US,TX,72261,KDRT,29.3667,-100.9167,304.0,America/Chicago,1946-08-09,2023-02-20,1946-08-09,2022-04-25,1946-01-01,2021-01-01
72262,Guadalupe Pass,US,TX,72262,KGDP,31.8333,-104.8167,1663.0,America/Chicago,1977-08-27,2023-01-19,1948-01-01,2023-01-19,1948-01-01,2022-01-01
72263,Mathis Field,US,TX,72263,KSJT,31.35,-100.5,584.0,America/Chicago,1948-02-15,2023-02-20,1907-08-01,2023-02-11,1907-01-01,2022-01-01
72264,Marfa,US,TX,72264,KMRF,30.3667,-104.0167,1478.0,America/Chicago,1936-12-01,2023-02-20,1942-12-02,2022-04-25,1943-01-01,2021-01-01
72265,Midland International Airport,US,TX,72265,KMAF,31.9333,-102.2,875.0,America/Chicago,1948-02-01,2023-02-20,1930-06-01,2023-02-11,1930-01-01,2022-01-01
72266,Abilene Regional Airport,US,TX,72266,KABI,32.4167,-99.6833,546.0,America/Chicago,1946-08-01,2023-02-20,1946-08-01,2023-02-12,1946-01-01,2022-01-01
72267,Lubbock International Airport,US,TX,72267,KLBB,33.6667,-101.8167,1000.0,America/Chicago,1945-08-10,2023-02-20,1945-08-10,2023-02-12,1946-01-01,2022-01-01
72268,Roswell Industrial Air Centr,US,NM,72268,KROW,33.3,-104.5333,1118.0,America/Denver,1942-07-13,2023-02-20,1942-07-13,2023-02-12,1942-01-01,2022-01-01
72270,El Paso International Airport,US,TX,72270,KELP,31.8167,-106.3833,1206.0,America/Denver,1941-04-01,2023-02-20,1938-04-01,2023-02-11,1938-01-01,2022-01-01
72273,"Fort Huachuca, Libby Aaf Ft Huachuca",US,AZ,72273,KFHU,47.6333,-110.3333,1438.0,America/Phoenix,1954-10-11,2023-02-20,1900-02-01,2022-04-25,1900-01-01,2022-01-01
72274,Tucson International Airport,US,AZ,72274,KTUS,32.1333,-110.95,805.0,America/Phoenix,1973-01-01,2023-02-20,1946-06-01,2023-02-12,1946-01-01,2022-01-01
72276,Window Rock Airport,US,AZ,72276,KRQE,35.65,-109.0667,2054.0,America/Shiprock,2006-01-01,2023-02-20,2002-09-15,2023-02-12,2002-01-01,2022-01-01
72278,Phoenix Sky Harbor Airport,US,AZ,72278,KPHX,33.4333,-112.05,345.0,America/Phoenix,1973-01-01,2023-02-20,1933-06-01,2023-02-11,1933-01-01,2022-01-01
72280,Yuma / Yuma International,US,AZ,72280,KYUM,32.65,-114.6,65.0,America/Phoenix,1942-01-16,2007-01-05,1942-11-02,2006-12-25,1942-01-01,1995-01-01
72281,"El Centro, Naval Air Facility",US,CA,72281,KNJK,32.8167,-115.65,-13.0,America/Los_Angeles,1984-04-13,2023-02-20,1945-02-01,2023-01-23,1945-01-01,2022-01-01
72286,Riverside / March Air Force Base,US,CA,72286,KRIV,33.9,-117.25,469.0,America/Los_Angeles,1933-01-01,2023-02-20,1936-02-16,2023-02-11,1936-01-01,2022-01-01
72288,Burbank-Glendale-Pasadena,US,CA,72288,KBUR,34.2,-118.3667,236.0,America/Los_Angeles,1943-06-01,2023-02-20,1943-06-02,2023-02-11,1943-01-01,2022-01-01
72289,Mount Wilson,US,CA,72289,KMWS,34.2333,-118.0667,1739.0,America/Los_Angeles,1950-01-01,2015-05-13,2010-03-23,2015-05-12,,
72290,San Diego International Airport,US,CA,72290,KSAN,32.7333,-117.1833,5.0,America/Los_Angeles,1942-01-01,2023-02-20,1939-07-01,2023-02-11,1939-01-01,2022-01-01
72291,San Nicolas Island,US,CA,72291,KNSI,33.2333,-119.4667,154.0,America/Los_Angeles,1943-06-16,2023-02-20,1933-08-22,2022-04-24,1933-01-01,2021-01-01
72292,Avalon Catalina Airport,US,CA,72292,KAVX,33.4,-118.4167,488.0,America/Los_Angeles,1943-06-12,2023-02-20,1943-06-13,2023-02-11,1943-01-01,2022-01-01
72293,MCAS Miramar,US,CA,72293,KNKX,32.8667,-117.15,146.0,America/Los_Angeles,2005-04-01,2023-02-20,1947-07-01,2023-01-22,1947-01-01,2022-01-01
72295,Los Angeles Airport,US,CA,72295,KLAX,33.9333,-118.3833,38.0,America/Los_Angeles,1944-01-01,2023-02-20,1944-01-01,2023-02-12,1944-01-01,2022-01-01
72297,Long Beach Airport,US,CA,72297,KLGB,33.8167,-118.15,17.0,America/Los_Angeles,1943-01-01,2023-02-20,1943-01-01,2023-02-12,1943-01-01,2022-01-01
72301,Hickory / Longview,US,NC,72301,KHKY,35.7411,-81.3895,363.0,America/New_York,2005-01-01,2023-02-20,1949-01-01,2023-02-11,1949-01-01,2022-01-01
72302,Wilmington / The Palms Mobile Home Park,US,NC,72302,KILM,34.2706,-77.9026,10.0,America/New_York,1991-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72303,Pope Air Force Base,US,NC,72303,KPOB,35.1667,-79.0333,61.0,America/New_York,1937-07-03,2023-02-20,1937-07-08,2022-04-25,1937-01-01,2022-01-01
72306,Raleigh-Durham International  Airport,US,NC,72306,KRDU,35.9,-78.7667,133.0,America/New_York,1945-11-01,2023-02-20,1944-05-18,2023-02-11,1944-01-01,2022-01-01
72307,Elizabeth City / Hickory Village - Mobile Home Park,US,NC,72307,KECG,36.2606,-76.1746,3.0,America/New_York,1990-03-14,2023-02-20,1948-09-01,2023-02-12,1948-01-01,2022-01-01
72309,"Cherry Point, Marine Corps Air Station",US,NC,72309,KNKT,34.8833,-76.8667,8.0,America/New_York,1973-01-01,2023-02-20,1945-03-01,2023-02-10,1945-01-01,2022-01-01
72314,Charlotte/Douglas International Airport,US,NC,72314,KCLT,35.214,-80.9431,228.0,America/New_York,1941-07-22,2023-02-20,1939-07-01,2023-02-11,1939-01-01,2022-01-01
72315,Asheville Regional Airport,US,NC,72315,KAVL,35.4333,-82.0333,660.0,America/New_York,1973-01-01,2023-02-20,1946-01-01,2023-02-11,1946-01-01,2022-01-01
72316,Alma / Guysie,US,GA,72316,KAMG,31.5361,-82.5066,61.0,America/New_York,1973-01-01,2023-02-20,1938-06-01,2023-02-12,1938-01-01,2022-01-01
72317,Piedmont Triad International  Airport,US,NC,72317,KGSO,36.1,-79.95,282.0,America/New_York,1945-11-01,2023-02-20,1928-11-01,2023-02-11,1928-01-01,2022-01-01
72324,Lovell Field,US,TN,72324,KCHA,35.0333,-85.2,208.0,America/New_York,1973-01-01,2023-02-20,1938-04-01,2023-02-11,1938-01-01,2022-01-01
72325,Crossville / Howard Springs,US,TN,72325,KCSV,35.9513,-85.085,573.0,America/Chicago,2005-01-01,2023-02-20,1954-04-21,2023-02-11,1954-01-01,2022-01-01
72326,McGhee Tyson Airport,US,TN,72326,KTYS,35.8167,-83.9833,299.0,America/New_York,1948-01-01,2023-02-20,1910-01-01,2023-02-11,1910-01-01,2022-01-01
72327,Nashville Airport,US,TN,72327,KBNA,36.1167,-86.6833,183.0,America/Chicago,1951-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72328,Clarksville Outlaw Fld / Pembrook Place,US,TN,72328,KCKV,36.6219,-87.415,168.0,America/Chicago,2006-01-01,2023-02-20,2001-04-01,2023-02-11,2001-01-01,2022-01-01
72334,Memphis International Airport,US,TN,72334,KMEM,35.0333,-89.9833,102.0,America/Chicago,1946-10-01,2023-02-20,1940-01-01,2023-02-11,1940-01-01,2022-01-01
72335,Bristol / Holston,US,TN,72335,KTRI,36.4752,-82.4074,463.0,America/New_York,1991-01-01,2023-02-20,1937-10-01,2023-02-11,1937-01-01,2022-01-01
72351,Wichita Falls Sheppard Afb,US,TX,72351,KSPS,33.9833,-98.4928,309.0,America/Chicago,1942-04-13,2023-02-20,1897-01-01,2023-02-11,1897-01-01,2022-01-01
72352,Altus Air Force Base,US,OK,72352,KLTS,34.65,-99.2667,420.0,America/Chicago,1943-02-01,2023-02-20,1943-02-02,2022-04-25,1943-01-01,2021-01-01
72353,Will Rogers World Airport,US,OK,72353,KOKC,35.3886,-97.6003,398.0,America/Chicago,1941-12-14,2023-02-20,1941-12-14,2023-02-12,1942-01-01,2022-01-01
72354,Tinker Air Force Base,US,OK,72354,KTIK,35.4167,-97.3833,394.0,America/Chicago,1942-12-14,2023-02-20,1942-12-15,2022-04-25,1943-01-01,2021-01-01
72355,Fort Sill,US,OK,72355,KFSI,34.6,-98.4,362.0,America/Chicago,1939-09-01,2023-02-20,1939-09-01,2022-04-25,1939-01-01,2021-01-01
72356,Tulsa International Airport,US,OK,72356,KTUL,36.2,-95.8881,206.0,America/Chicago,1947-01-01,2023-02-20,1938-12-01,2023-02-11,1938-01-01,2022-01-01
72363,Amarillo International  Airport,US,TX,72363,KAMA,35.2167,-101.7167,1099.0,America/Chicago,1943-03-01,2023-02-20,1943-03-01,2023-02-12,1943-01-01,2022-01-01
72365,Albuquerque International  Airport,US,NM,72365,KABQ,35.0333,-106.6,1631.0,America/Denver,1941-07-01,2023-02-20,1931-03-01,2023-02-11,1931-01-01,2022-01-01
72370,Kingman Airport,US,AZ,72370,KIGM,35.25,-113.9333,1050.0,America/Phoenix,1999-01-01,2023-02-20,1996-07-01,2023-02-11,1996-01-01,2022-01-01
72371,Page Municipal Airport,US,AZ,72371,KPGA,36.9333,-111.45,1314.0,America/Phoenix,2006-01-01,2023-02-20,1997-06-01,2023-02-12,1997-01-01,2022-01-01
72374,Winslow Municipal Airport,US,AZ,72374,KINW,35.0333,-110.7167,1505.0,America/Phoenix,1973-01-01,2023-02-20,1898-10-01,2023-02-12,1898-01-01,2022-01-01
72380,Needles / Parker Junction,US,CA,72380,KEED,34.7663,-114.6233,300.0,America/Los_Angeles,1977-02-17,2023-02-19,1977-03-09,2022-04-24,2001-01-01,2022-01-01
72381,Edwards Air Force Base,US,CA,72381,KEDW,34.9167,-117.9,702.0,America/Los_Angeles,1941-12-01,2023-02-20,1941-12-21,2022-04-24,1942-01-01,2020-01-01
72382,Palmdale Prod Flight Plant,US,CA,72382,KPMD,34.6333,-118.0833,775.0,America/Los_Angeles,1973-01-01,2023-02-19,1934-01-02,2023-02-11,1934-01-01,2022-01-01
72383,Sandberg,US,CA,72383,KSDB,34.75,-118.7167,1379.0,America/Los_Angeles,1973-01-01,2023-02-20,1934-07-01,2023-02-11,1934-01-01,2022-01-01
72384,Bakersfield Meadows Field,US,CA,72384,KBFL,35.4333,-119.05,155.0,America/Los_Angeles,1941-10-01,2023-02-20,1937-10-01,2023-02-11,1937-01-01,2022-01-01
72389,Fresno Air Terminal,US,CA,72389,KFAT,36.7833,-119.7167,101.0,America/Los_Angeles,1941-12-04,2023-02-20,1941-12-04,2023-02-12,1942-01-01,2022-01-01
72390,Point Piedras Blanca,US,CA,72390,K87Q,35.65,-121.2833,17.0,America/Los_Angeles,1999-01-01,2005-04-07,1998-01-07,2005-05-27,1998-01-01,2005-01-01
72391,"Nawcwpns Point Mugu, Ca",US,CA,72391,KNTD,34.1167,-119.1167,4.0,America/Los_Angeles,1973-01-01,2023-02-20,1946-03-01,2023-02-10,1946-01-01,2022-01-01
72392,Santa Barbara / La Patera,US,CA,72392,KSBA,34.4262,-119.8415,4.0,America/Los_Angeles,1973-01-01,2023-02-19,1941-01-02,2023-02-11,1941-01-01,2022-01-01
72393,"Lompoc, Vandenberg Air Force Base",US,CA,72393,KVBG,34.7167,-120.5667,112.0,America/Los_Angeles,2006-01-01,2023-02-20,1951-10-01,2022-04-25,1951-01-01,2021-01-01
72394,Santa Maria Public Airport,US,CA,72394,KSMX,34.9,-120.4667,79.0,America/Los_Angeles,1973-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72399,Harrisburg,US,PA,72399,KMDT,40.1932,-76.7626,95.0,America/New_York,2005-01-01,2023-02-20,1941-01-01,2023-02-12,1941-01-01,2022-01-01
72407,Atlantic City International,US,NJ,72407,KACY,39.4667,-74.0833,23.0,America/New_York,1947-01-01,2023-02-20,1947-01-01,2023-02-12,1947-01-01,2022-01-01
72408,Philadelphia International Airport,US,PA,72408,KPHL,39.8667,-75.2333,6.0,America/New_York,1973-01-01,2023-02-20,1940-07-01,2023-02-11,1940-01-01,2022-01-01
72409,Lakehurst Naval Air Station,US,NJ,72409,KNEL,40.0333,-74.3167,31.0,America/New_York,1973-01-01,2023-02-20,1973-01-01,2022-04-21,2010-01-01,2021-01-01
72412,Raleigh County Mem Airport,US,WV,72412,KBKW,37.8,-81.1167,763.0,America/New_York,1973-01-01,2023-02-20,1963-05-15,2023-02-11,1963-01-01,2022-01-01
72414,Yeager Airport,US,WV,72414,KCRW,38.3667,-81.6,299.0,America/New_York,1973-01-01,2023-02-20,1947-12-01,2023-02-11,1947-01-01,2022-01-01
72421,Cincinnati/Northern Ky International,US,KY,72421,KCVG,39.05,-84.6667,273.0,America/New_York,1973-01-01,2023-02-20,1948-01-01,2023-02-12,1948-01-01,2022-01-01
72422,Lexington Blue Grass Airport,US,KY,72422,KLEX,38.0333,-84.6,299.0,America/New_York,1973-01-01,2023-02-20,1872-10-11,2023-02-12,1872-01-01,2022-01-01
72423,Standiford Field,US,KY,72423,KSDF,38.1833,-85.7333,151.0,America/Kentucky/Louisville,1973-01-01,2023-02-20,1948-01-01,2023-02-12,1948-01-01,2022-01-01
72424,Fort Knox,US,KY,72424,KFTK,37.9,-85.9667,230.0,America/New_York,1945-03-01,2023-02-20,1945-03-01,2022-04-25,1945-01-01,2022-01-01
72426,"Wilmington, Oh.",US,OH,72426,KILN,39.4167,-83.8167,317.0,America/New_York,1943-08-01,2023-02-20,1943-08-18,2023-02-11,1943-01-01,2022-01-01
72428,Port Columbus International  Airport,US,OH,72428,KCMH,40.0,-82.05,248.0,America/New_York,1945-04-01,2023-02-20,1945-04-01,2023-02-12,1945-01-01,2022-01-01
72429,Cox Dayton International,US,OH,72429,KDAY,39.9,-84.2167,308.0,America/New_York,1973-01-01,2023-02-20,1948-01-01,2023-02-12,1948-01-01,2022-01-01
72432,Evansville Regional,US,IN,72432,KEVV,38.0333,-87.5333,127.0,America/Chicago,1973-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72436,Columbus / Flat Rock Park,US,IN,72436,KBAK,39.2619,-85.8963,200.0,America/Indiana/Indianapolis,1990-02-08,2023-02-20,1949-07-06,2021-07-10,1949-01-01,1959-01-01
72437,Terre Haute / Swalls,US,IN,72437,KHUF,39.4515,-87.3076,180.0,America/Indiana/Indianapolis,2005-01-01,2023-02-20,2003-11-18,2023-02-12,2004-01-01,2022-01-01
72438,Indianapolis International  Airport,US,IN,72438,KIND,39.7167,-86.1167,243.0,America/Indiana/Indianapolis,1942-10-06,2023-02-20,1942-10-06,2023-02-12,1942-01-01,2022-01-01
72440,Springfield-Branson National,US,MO,72440,KSGF,37.2333,-93.05,386.0,America/Chicago,1973-01-01,2023-02-20,1940-08-01,2023-02-12,1940-01-01,2022-01-01
72441,Fort Leavenworth / Beverly,US,KS,72441,KFLV,39.3683,-94.9147,235.0,America/Chicago,1937-02-03,1998-09-30,1938-07-13,1971-07-27,1938-01-01,2012-01-01
72445,Columbia Regional Airport,US,MO,72445,KCOU,38.8167,-92.2167,271.0,America/Chicago,1973-01-01,2023-02-20,1969-11-01,2023-02-11,1965-01-01,2022-01-01
72446,Kansas City International Airport,US,MO,72446,KMCI,39.2972,-94.7306,313.0,America/Chicago,1973-01-01,2023-02-20,1972-10-01,2023-02-12,1972-01-01,2022-01-01
72447,Olathe / Clare,US,KS,72447,KIXD,38.8309,-94.8903,331.0,America/Chicago,1978-11-24,2023-02-20,1945-03-01,2023-02-12,1945-01-01,2022-01-01
72450,Wichita Mid-Continent Airport,US,KS,72450,KICT,37.65,-97.1,406.0,America/Chicago,1973-01-01,2023-02-20,1953-12-01,2023-02-11,1951-01-01,2022-01-01
72451,Dodge City Regional Airport,US,KS,72451,KDDC,37.7667,-99.1333,791.0,America/Chicago,1943-04-19,2023-02-20,1909-04-01,2023-02-11,1909-01-01,2022-01-01
72452,Medicine Lodge,US,KS,72452,KP28,37.2833,-98.55,469.0,America/Chicago,1978-03-10,2023-02-20,1978-09-23,2023-02-11,1989-01-01,2022-01-01
72455,"Fort Riley, Marshall Aaf Ft Riley",US,KS,72455,KFRI,39.05,-96.75,324.0,America/Chicago,1938-08-17,2023-02-20,1939-03-11,2022-04-25,1939-01-01,2021-01-01
72456,Topeka Billard Municipal Airport,US,KS,72456,KTOP,39.0667,-95.1333,269.0,America/Chicago,1973-01-01,2023-02-20,1946-08-01,2023-02-11,1946-01-01,2022-01-01
72458,"Concordia, Blosser Municipal Airport",US,KS,72458,KCNK,39.55,-97.65,453.0,America/Chicago,1973-01-01,2023-02-20,1885-05-01,2023-02-11,1885-01-01,2022-01-01
72462,San Luis Valley Regional,US,CO,72462,KALS,37.4333,-105.8667,2297.0,America/Denver,1973-01-01,2023-02-20,1948-01-01,2023-02-11,1948-01-01,2022-01-01
72463,La Junta / La Junta Village,US,CO,72463,KLHX,38.05,-103.5097,1289.0,America/Denver,1942-11-01,2023-02-20,1942-11-02,2022-04-25,1943-01-01,2021-01-01
72464,Pueblo Memorial Airport,US,CO,72464,KPUB,38.2833,-104.5,1440.0,America/Denver,1942-10-01,2023-02-20,1942-10-01,2023-02-12,1942-01-01,2022-01-01
72465,Goodland Renner Field,US,KS,72465,KGLD,39.3667,-101.7,1114.0,America/Denver,1973-01-01,2023-02-20,1895-06-09,2023-02-12,1895-01-01,2022-01-01
72466,Colorado Springs Muni,US,CO,72466,KCOS,38.8167,-104.7167,1885.0,America/Denver,1942-09-01,2023-02-20,1942-09-01,2023-02-12,1942-01-01,2022-01-01
72468,Fort Carson,US,CO,72468,KFCS,38.7,-104.7667,1789.0,America/Denver,1966-09-15,2023-02-20,1966-09-15,2022-04-25,1970-01-01,2020-01-01
72469,"Denver / Stapleton International, Co.",US,CO,72469,KDNR,39.7833,-104.8667,1626.0,America/Denver,1940-05-15,1995-03-01,1940-05-15,2021-03-15,1940-01-01,2021-01-01
72476,Grand Junction Walker Field,US,CO,72476,KGJT,39.1333,-108.5333,1481.0,America/Denver,1973-01-01,2023-02-20,1900-01-01,2023-02-11,1900-01-01,2022-01-01
72480,Bishop Airport,US,CA,72480,KBIH,37.3667,-118.3667,1256.0,America/Los_Angeles,1943-01-16,2023-02-20,1895-01-04,2023-02-11,1895-01-01,2022-01-01
72481,Merced / Castle Air Force Base,US,CA,72481,KMER,37.3667,-120.5667,57.0,America/Los_Angeles,1942-01-01,2023-02-20,1942-01-20,2022-04-25,1942-01-01,2022-01-01
72482,Leisure Town,US,CA,72482,KVCB,38.36,-121.94,34.0,America/Los_Angeles,2006-01-01,2023-02-20,2006-01-04,2022-04-24,2008-01-01,2021-01-01
72483,Sacramento Executive Airport,US,CA,72483,KSAC,38.5,-121.5,6.0,America/Los_Angeles,1973-01-01,2023-02-20,1941-11-10,2023-02-11,1941-01-01,2022-01-01
72492,Stockton Metropolitan Airport,US,CA,72492,KSCK,37.9,-121.2333,9.0,America/Los_Angeles,1941-01-03,2023-02-20,1941-02-20,2023-02-12,1941-01-01,2022-01-01
72493,Metro Oakland International  Airport,US,CA,72493,KOAK,37.7167,-122.2333,2.0,America/Los_Angeles,1943-01-01,2023-02-20,1943-01-02,2023-02-11,1943-01-01,2022-01-01
72494,San Francisco Airport,US,CA,72494,KSFO,37.6167,-122.3667,3.0,America/Los_Angeles,1973-01-01,2023-02-20,1945-07-01,2023-02-11,1945-01-01,2022-01-01
72497,Chico,US,CA,72497,KCIC,39.7954,-121.8584,73.0,America/Los_Angeles,2006-01-01,2023-02-20,2003-08-17,2023-02-12,2003-01-01,2022-01-01
72498,Cumminsville,US,NY,72498,KDSV,42.57,-77.72,201.0,America/New_York,2004-01-01,2023-02-20,2004-01-01,2022-04-25,2005-01-01,2022-01-01
72502,Newark Airport,US,NJ,72502,KEWR,40.6833,-74.0,5.0,America/New_York,1973-01-01,2023-02-20,1893-01-01,2023-02-11,1893-01-01,2022-01-01
72503,LaGuardia Airport,US,NY,72503,KLGA,40.7833,-73.05,7.0,America/New_York,1973-01-01,2023-02-20,1939-10-07,2023-02-11,1939-01-01,2022-01-01
72505,Islip / Lakeland,US,NY,72505,KISP,40.7953,-73.1002,30.0,America/New_York,1973-01-01,2023-02-20,1963-09-05,2023-02-11,1963-01-01,2022-01-01
72506,Otis Air National Guard Base,US,MA,72506,KFMH,41.65,-70.5167,40.0,America/New_York,2006-01-01,2023-02-20,1949-01-01,2022-04-25,1949-01-01,2021-01-01
72509,Boston Logan International,US,MA,72509,KBOS,42.3667,-71.0167,6.0,America/New_York,1943-11-21,2023-02-20,1936-01-01,2023-02-11,1936-01-01,2022-01-01
72510,Worcester / West Tatnuck,US,MA,72510,KORH,42.2673,-71.8757,308.0,America/New_York,1973-01-01,2023-02-20,1948-06-01,2023-02-11,1948-01-01,2022-01-01
